,joe,bool,First,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
10545,,True,5,15.0,2849.0,537.0,878.0,520.0,3.2841,158300.0,<1H OCEAN
10546,,True,5,12.0,4025.0,574.0,2042.0,588.0,7.9125,344900.0,<1H OCEAN
10547,,True,5,15.0,2102.0,295.0,1060.0,303.0,7.3141,337100.0,<1H OCEAN
10548,,True,5,3.0,3636.0,749.0,1486.0,696.0,5.5464,207500.0,<1H OCEAN
10549,,True,5,4.0,2446.0,622.0,1315.0,560.0,3.7147,137500.0,<1H OCEAN
10550,,True,5,16.0,5805.0,852.0,2356.0,795.0,6.1062,274600.0,<1H OCEAN
10551,,True,5,16.0,3774.0,456.0,1587.0,430.0,8.6088,307400.0,<1H OCEAN
10552,,True,5,16.0,3388.0,492.0,1249.0,463.0,6.1863,355600.0,<1H OCEAN
10553,,True,5,14.0,2945.0,356.0,1293.0,335.0,8.111,308900.0,<1H OCEAN
10554,,True,5,16.0,1565.0,274.0,950.0,280.0,5.8399,220600.0,<1H OCEAN
10555,,True,5,16.0,2497.0,500.0,1357.0,456.0,4.5909,241800.0,<1H OCEAN
10556,,True,5,16.0,1641.0,354.0,945.0,318.0,3.4261,219700.0,<1H OCEAN
10557,,True,5,16.0,4428.0,745.0,1525.0,682.0,5.2325,286800.0,<1H OCEAN
10558,,True,5,16.0,1230.0,242.0,380.0,246.0,2.2969,67500.0,<1H OCEAN
10559,,True,5,19.0,2957.0,492.0,1639.0,495.0,5.0686,225600.0,<1H OCEAN
10560,,True,5,23.0,3038.0,473.0,1501.0,436.0,5.5584,241700.0,<1H OCEAN
10561,,True,5,22.0,2520.0,387.0,1338.0,391.0,5.8898,242800.0,<1H OCEAN
10562,,True,5,11.0,4508.0,618.0,1993.0,573.0,10.4498,386100.0,<1H OCEAN
10563,,True,5,14.0,3011.0,388.0,1359.0,371.0,7.9739,368700.0,<1H OCEAN
10564,,True,5,10.0,2464.0,347.0,1241.0,366.0,8.7603,362500.0,<1H OCEAN
10565,,True,5,15.0,941.0,266.0,366.0,248.0,4.3636,148400.0,<1H OCEAN
10566,,True,5,15.0,1010.0,350.0,470.0,342.0,3.2229,108300.0,<1H OCEAN
10567,,True,5,18.0,328.0,68.0,391.0,60.0,4.1167,87500.0,<1H OCEAN
10568,,True,5,11.0,2630.0,327.0,1256.0,352.0,8.2953,350500.0,<1H OCEAN
10569,,True,5,5.0,4246.0,689.0,1933.0,722.0,6.9501,225700.0,<1H OCEAN
10570,,True,5,5.0,10534.0,2035.0,4656.0,1863.0,5.7797,309200.0,<1H OCEAN
10571,,True,5,4.0,10175.0,2181.0,4762.0,1929.0,4.7341,237400.0,<1H OCEAN
10572,,True,5,6.0,10395.0,1915.0,4783.0,1811.0,5.928,239900.0,<1H OCEAN
10573,,True,5,4.0,5687.0,970.0,2677.0,938.0,6.5069,243400.0,<1H OCEAN
10574,,True,5,6.0,211.0,51.0,125.0,44.0,1.9659,500001.0,<1H OCEAN
10575,,True,5,15.0,5394.0,748.0,2383.0,706.0,7.5619,302000.0,<1H OCEAN
10576,,True,5,15.0,5743.0,773.0,2380.0,773.0,8.1926,326600.0,<1H OCEAN
10577,,True,5,23.0,1444.0,260.0,792.0,253.0,4.9079,273800.0,<1H OCEAN
10578,,True,5,18.0,3783.0,654.0,1843.0,623.0,5.7559,215800.0,<1H OCEAN
10579,,True,5,16.0,2592.0,372.0,1279.0,383.0,6.9741,262000.0,<1H OCEAN
10580,,True,5,9.0,5206.0,992.0,4660.0,978.0,2.885,162500.0,<1H OCEAN
10581,,True,5,24.0,3260.0,458.0,1383.0,442.0,6.5987,272800.0,<1H OCEAN
10582,,True,5,17.0,1063.0,189.0,363.0,183.0,2.1719,261300.0,<1H OCEAN
10583,,True,5,16.0,2617.0,506.0,1317.0,511.0,4.821,201400.0,<1H OCEAN
10584,,True,5,16.0,2666.0,387.0,1227.0,347.0,7.3769,302400.0,<1H OCEAN
10585,,True,5,24.0,3477.0,462.0,1593.0,484.0,6.8634,276500.0,<1H OCEAN
10586,,True,5,15.0,1392.0,267.0,681.0,263.0,5.4248,187200.0,<1H OCEAN
10587,,True,5,14.0,1413.0,372.0,744.0,338.0,3.7988,184100.0,<1H OCEAN
10588,,True,5,15.0,500.0,113.0,261.0,116.0,5.0631,154000.0,<1H OCEAN
10589,,True,5,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,<1H OCEAN
10590,,True,5,16.0,4702.0,806.0,2529.0,814.0,5.1299,238900.0,<1H OCEAN
10591,,True,5,19.0,2500.0,331.0,1027.0,327.0,6.115,315600.0,<1H OCEAN
10592,,True,5,16.0,3400.0,501.0,1575.0,488.0,6.0961,295500.0,<1H OCEAN
10593,,True,5,16.0,2745.0,447.0,1429.0,411.0,6.8219,325500.0,<1H OCEAN
10594,,True,5,16.0,1532.0,240.0,679.0,248.0,5.7115,313900.0,<1H OCEAN
10595,,True,5,16.0,1998.0,308.0,818.0,299.0,6.8722,326100.0,<1H OCEAN
10596,,True,5,14.0,2635.0,516.0,1150.0,499.0,4.4391,306700.0,<1H OCEAN
10597,,True,5,14.0,1800.0,362.0,874.0,373.0,4.2083,251000.0,<1H OCEAN
10598,,True,5,15.0,2099.0,322.0,873.0,307.0,7.9887,328000.0,<1H OCEAN
10599,,True,5,5.0,623.0,146.0,396.0,136.0,3.631,225000.0,<1H OCEAN
10600,,True,5,8.0,2032.0,349.0,862.0,340.0,6.9133,274100.0,<1H OCEAN
10601,,True,5,8.0,2098.0,342.0,908.0,329.0,7.7589,342900.0,<1H OCEAN
10602,,True,5,8.0,2440.0,502.0,1113.0,483.0,4.6019,242500.0,<1H OCEAN
10603,,True,5,9.0,1567.0,299.0,675.0,294.0,5.2124,199600.0,<1H OCEAN
10604,,True,5,9.0,2435.0,396.0,1194.0,385.0,7.2025,275000.0,<1H OCEAN
10605,,True,5,9.0,3279.0,530.0,1447.0,510.0,7.4581,296600.0,<1H OCEAN
10606,,True,5,8.0,1964.0,413.0,913.0,406.0,5.1583,192200.0,<1H OCEAN
10607,,True,5,15.0,1834.0,330.0,841.0,309.0,6.0634,234300.0,<1H OCEAN
10608,,True,5,14.0,1750.0,336.0,852.0,300.0,4.6793,236800.0,<1H OCEAN
10609,,True,5,13.0,2636.0,416.0,1137.0,404.0,7.2118,311500.0,<1H OCEAN
10610,,True,5,11.0,1994.0,477.0,849.0,411.0,4.0187,235600.0,<1H OCEAN
10611,,True,5,9.0,1633.0,295.0,928.0,297.0,5.7858,265900.0,<1H OCEAN
10612,,True,5,10.0,2106.0,319.0,1002.0,332.0,8.735,375300.0,<1H OCEAN
10613,,True,5,5.0,2638.0,521.0,1179.0,480.0,5.7759,240000.0,<1H OCEAN
10614,,True,5,5.0,2487.0,388.0,1147.0,397.0,8.284,302500.0,<1H OCEAN
10615,,True,5,4.0,3345.0,552.0,1525.0,539.0,6.7962,329100.0,<1H OCEAN
10616,,True,5,5.0,1256.0,256.0,880.0,288.0,2.4233,450000.0,<1H OCEAN
10617,,True,5,4.0,1545.0,304.0,788.0,296.0,4.5469,500001.0,<1H OCEAN
10618,,True,5,4.0,1346.0,213.0,603.0,219.0,8.7974,360600.0,<1H OCEAN
10619,,True,5,3.0,3068.0,494.0,1357.0,486.0,7.9187,333600.0,<1H OCEAN
10620,,True,5,17.0,2895.0,439.0,1588.0,450.0,6.276,290700.0,<1H OCEAN
10621,,True,5,4.0,3226.0,838.0,1666.0,800.0,4.1652,184500.0,<1H OCEAN
10622,,True,5,3.0,7105.0,1459.0,3068.0,1241.0,6.1395,358000.0,<1H OCEAN
10623,,True,5,12.0,4329.0,1068.0,1913.0,978.0,4.5094,160200.0,<1H OCEAN
10624,,True,5,10.0,2815.0,431.0,1181.0,398.0,6.5743,278700.0,<1H OCEAN
10625,,True,5,9.0,2153.0,316.0,954.0,324.0,7.8139,304700.0,<1H OCEAN
10626,,True,5,13.0,1939.0,247.0,928.0,244.0,8.1111,379800.0,<1H OCEAN
10627,,True,5,5.0,4050.0,584.0,1986.0,598.0,7.5847,375700.0,<1H OCEAN
10628,,True,5,4.0,1646.0,321.0,859.0,300.0,5.5631,227800.0,<1H OCEAN
10629,,True,5,16.0,2207.0,291.0,1081.0,308.0,7.3518,331200.0,<1H OCEAN
10630,,True,5,4.0,974.0,232.0,428.0,203.0,4.6141,195400.0,<1H OCEAN
10631,,True,5,3.0,8240.0,1410.0,3318.0,1270.0,7.2074,291300.0,<1H OCEAN
10632,,True,5,16.0,1663.0,250.0,597.0,204.0,5.409,233900.0,<1H OCEAN
10633,,True,5,16.0,6259.0,1098.0,3785.0,1114.0,6.3298,247100.0,<1H OCEAN
10634,,True,5,16.0,3114.0,463.0,1641.0,469.0,6.2162,283200.0,<1H OCEAN
10635,,True,5,16.0,6339.0,862.0,3132.0,825.0,7.1069,313400.0,<1H OCEAN
10636,,True,5,6.0,1593.0,371.0,832.0,379.0,4.4286,239500.0,<1H OCEAN
10637,,True,5,5.0,1549.0,378.0,735.0,355.0,5.2923,194000.0,<1H OCEAN
10638,,True,5,16.0,1416.0,249.0,636.0,244.0,5.1741,227700.0,<1H OCEAN
10639,,True,5,15.0,1875.0,316.0,890.0,316.0,6.5783,244800.0,<1H OCEAN
10640,,True,5,16.0,3067.0,396.0,1275.0,372.0,8.7385,340000.0,<1H OCEAN
10641,,True,5,13.0,1161.0,289.0,630.0,296.0,3.3438,333300.0,<1H OCEAN
10642,,True,5,38.0,1757.0,464.0,821.0,426.0,4.1304,433300.0,<1H OCEAN
10643,,True,5,36.0,2057.0,329.0,658.0,309.0,7.866,500001.0,<1H OCEAN
10644,,True,5,24.0,6258.0,1003.0,1730.0,752.0,10.9601,500001.0,<1H OCEAN
10645,,True,5,35.0,2067.0,428.0,724.0,377.0,5.8371,500001.0,<1H OCEAN
10646,,True,5,33.0,247.0,80.0,167.0,70.0,3.7059,237500.0,<1H OCEAN
10647,,True,5,41.0,2017.0,489.0,783.0,403.0,4.1591,500001.0,<1H OCEAN
10648,,True,5,29.0,1421.0,462.0,520.0,339.0,2.2969,450000.0,<1H OCEAN
10649,,True,5,39.0,5066.0,1292.0,1915.0,1117.0,3.821,452100.0,<1H OCEAN
10650,,True,5,21.0,8711.0,1544.0,3173.0,1396.0,5.0907,378200.0,<1H OCEAN
10651,,True,5,29.0,3590.0,772.0,1070.0,603.0,4.4464,500001.0,<1H OCEAN
10652,,True,5,28.0,2024.0,297.0,617.0,274.0,6.7861,499100.0,<1H OCEAN
10653,,True,5,5.0,11976.0,2495.0,4327.0,2009.0,4.8488,194400.0,<1H OCEAN
10654,,True,5,16.0,20.0,5.0,15.0,5.0,3.875,450000.0,<1H OCEAN
10655,,True,5,15.0,1010.0,274.0,649.0,261.0,2.5197,350000.0,<1H OCEAN
10656,,True,5,17.0,2634.0,641.0,1454.0,560.0,3.7976,275000.0,<1H OCEAN
10657,,True,5,15.0,2355.0,438.0,747.0,450.0,6.5356,272800.0,<1H OCEAN
10658,,True,5,16.0,1574.0,385.0,515.0,363.0,5.3423,291700.0,<1H OCEAN
10659,,True,5,24.0,3930.0,661.0,1831.0,616.0,6.3767,269000.0,<1H OCEAN
10660,,True,5,16.0,2542.0,498.0,1022.0,494.0,4.0,223400.0,<1H OCEAN
10661,,True,5,16.0,1414.0,191.0,635.0,230.0,10.0757,383900.0,<1H OCEAN
10662,,True,5,20.0,2851.0,490.0,1192.0,463.0,5.8752,274200.0,<1H OCEAN
10663,,True,5,24.0,4227.0,641.0,1605.0,589.0,6.4238,278400.0,<1H OCEAN
10664,,True,5,11.0,6840.0,1689.0,6083.0,1629.0,2.4132,198300.0,<1H OCEAN
10665,,True,5,25.0,2267.0,359.0,866.0,348.0,7.79,500001.0,<1H OCEAN
10666,,True,5,15.0,3191.0,482.0,930.0,447.0,8.6001,500001.0,<1H OCEAN
10667,,True,5,27.0,2278.0,316.0,772.0,304.0,10.1275,500001.0,<1H OCEAN
10668,,True,5,21.0,4281.0,582.0,1443.0,576.0,9.0519,500001.0,<1H OCEAN
10669,,True,5,23.0,3166.0,411.0,1092.0,345.0,7.9367,500001.0,<1H OCEAN
10670,,True,5,17.0,2975.0,371.0,1247.0,398.0,10.1989,500001.0,<1H OCEAN
10671,,True,5,18.0,729.0,105.0,316.0,108.0,10.3893,500001.0,<1H OCEAN
10672,,True,5,14.0,4340.0,741.0,1505.0,670.0,7.5674,500001.0,<1H OCEAN
10673,,True,5,13.0,5192.0,658.0,1865.0,662.0,15.0001,500001.0,<1H OCEAN
10674,,True,5,17.0,3095.0,551.0,1175.0,534.0,5.3099,500001.0,<1H OCEAN
10675,,True,5,28.0,3404.0,497.0,1134.0,466.0,7.2217,500001.0,<1H OCEAN
10676,,True,5,28.0,2250.0,329.0,826.0,323.0,6.9257,466400.0,<1H OCEAN
10677,,True,5,47.0,3090.0,652.0,1105.0,582.0,4.1699,373700.0,<1H OCEAN
10678,,True,5,46.0,1033.0,223.0,462.0,224.0,3.2708,384700.0,<1H OCEAN
10679,,True,5,50.0,1152.0,341.0,519.0,225.0,3.053,500001.0,<1H OCEAN
10680,,True,5,28.0,3085.0,499.0,1176.0,480.0,7.9794,426100.0,<1H OCEAN
10681,,True,5,18.0,3224.0,561.0,1310.0,580.0,8.4614,391900.0,<1H OCEAN
10682,,True,5,24.0,2105.0,346.0,712.0,332.0,10.6349,500001.0,<1H OCEAN
10683,,True,5,32.0,3116.0,661.0,1105.0,543.0,5.1837,445600.0,<1H OCEAN
10684,,True,5,44.0,1833.0,331.0,515.0,268.0,6.6178,500001.0,<1H OCEAN
10685,,True,5,15.0,2874.0,592.0,1382.0,586.0,5.5137,161800.0,<1H OCEAN
10686,,True,5,16.0,4134.0,740.0,2103.0,745.0,5.6877,231400.0,<1H OCEAN
10687,,True,5,9.0,2499.0,492.0,1111.0,542.0,5.5342,182300.0,<1H OCEAN
10688,,True,5,21.0,2322.0,518.0,662.0,457.0,3.1679,110000.0,<1H OCEAN
10689,,True,5,19.0,1144.0,268.0,365.0,279.0,2.8583,105800.0,<1H OCEAN
10690,,True,5,25.0,3004.0,718.0,891.0,626.0,2.395,80300.0,<1H OCEAN
10691,,True,5,15.0,1362.0,255.0,378.0,202.0,1.9,162500.0,<1H OCEAN
10692,,True,5,19.0,5777.0,1261.0,1711.0,1225.0,2.7634,86900.0,<1H OCEAN
10693,,True,5,16.0,590.0,130.0,178.0,121.0,4.8611,186800.0,<1H OCEAN
10694,,True,5,16.0,1889.0,590.0,686.0,537.0,3.4706,241700.0,<1H OCEAN
10695,,True,5,16.0,2753.0,576.0,857.0,546.0,3.7422,229800.0,<1H OCEAN
10696,,True,5,17.0,2116.0,474.0,662.0,443.0,3.5625,180800.0,<1H OCEAN
10697,,True,5,17.0,2499.0,566.0,781.0,522.0,3.1779,186500.0,<1H OCEAN
10698,,True,5,5.0,4944.0,1164.0,1727.0,948.0,4.9,255600.0,<1H OCEAN
10699,,True,5,16.0,2270.0,488.0,709.0,489.0,3.2845,227600.0,<1H OCEAN
10700,,True,5,17.0,2612.0,582.0,832.0,564.0,2.6759,120600.0,<1H OCEAN
10701,,True,5,16.0,2371.0,725.0,1738.0,686.0,3.6484,322600.0,<1H OCEAN
10702,,True,5,26.0,2283.0,506.0,634.0,469.0,2.3774,74300.0,<1H OCEAN
10703,,True,5,8.0,3329.0,753.0,1312.0,629.0,3.5521,229800.0,<1H OCEAN
10704,,True,5,25.0,3011.0,714.0,893.0,654.0,2.3387,74800.0,<1H OCEAN
10705,,True,5,26.0,2033.0,463.0,618.0,450.0,2.5685,80400.0,<1H OCEAN
10706,,True,5,26.0,2653.0,621.0,774.0,584.0,2.49,81100.0,<1H OCEAN
10707,,True,5,26.0,3046.0,726.0,888.0,663.0,2.6848,74100.0,<1H OCEAN
10708,,True,5,26.0,2280.0,550.0,669.0,502.0,2.3438,72300.0,<1H OCEAN
10709,,True,5,25.0,1949.0,459.0,602.0,428.0,2.7601,72500.0,<1H OCEAN
10710,,True,5,26.0,1021.0,230.0,301.0,208.0,2.625,80600.0,<1H OCEAN
10711,,True,5,25.0,1321.0,295.0,396.0,278.0,3.1131,77100.0,<1H OCEAN
10712,,True,5,11.0,8039.0,1717.0,3445.0,1571.0,4.1678,190900.0,<1H OCEAN
10713,,True,5,5.0,665.0,171.0,384.0,171.0,4.5833,230400.0,<1H OCEAN
10714,,True,5,5.0,1688.0,430.0,857.0,402.0,3.7857,231600.0,<1H OCEAN
10715,,True,5,4.0,1649.0,456.0,1030.0,411.0,2.2262,225000.0,<1H OCEAN
10716,,True,5,4.0,1011.0,198.0,511.0,198.0,7.9217,296200.0,<1H OCEAN
10717,,True,5,9.0,638.0,266.0,426.0,234.0,3.7875,187500.0,<1H OCEAN
10718,,True,5,8.0,2149.0,426.0,950.0,399.0,4.1103,250400.0,<1H OCEAN
10719,,True,5,15.0,2460.0,447.0,1049.0,398.0,6.4967,387500.0,<1H OCEAN
10720,,True,5,17.0,4477.0,610.0,1798.0,612.0,8.1093,410400.0,<1H OCEAN
10721,,True,5,18.0,2105.0,302.0,830.0,286.0,6.3822,362500.0,<1H OCEAN
10722,,True,5,8.0,32.0,9.0,26.0,11.0,4.1944,270800.0,<1H OCEAN
10723,,True,5,8.0,4447.0,713.0,1680.0,705.0,8.8693,450400.0,<1H OCEAN
10724,,True,5,15.0,3236.0,451.0,1289.0,416.0,11.1121,493000.0,<1H OCEAN
10725,,True,5,18.0,1974.0,260.0,808.0,278.0,9.8589,500001.0,<1H OCEAN
10726,,True,5,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,<1H OCEAN
10727,,True,5,4.0,1741.0,225.0,811.0,233.0,12.3411,500001.0,<1H OCEAN
10728,,True,5,31.0,5488.0,1055.0,1938.0,964.0,8.8742,500001.0,<1H OCEAN
10729,,True,5,20.0,3212.0,572.0,1064.0,526.0,6.6155,500001.0,<1H OCEAN
10730,,True,5,35.0,1598.0,398.0,782.0,411.0,5.1155,500000.0,<1H OCEAN
10731,,True,5,44.0,2499.0,396.0,910.0,374.0,6.6544,500001.0,<1H OCEAN
10732,,True,5,33.0,3120.0,602.0,1155.0,553.0,5.2949,500001.0,<1H OCEAN
10733,,True,5,30.0,1891.0,364.0,635.0,314.0,6.6265,500001.0,<1H OCEAN
10734,,True,5,34.0,3415.0,779.0,1275.0,718.0,4.498,482900.0,<1H OCEAN
10735,,True,5,36.0,1496.0,247.0,441.0,203.0,7.8164,500001.0,<1H OCEAN
10736,,True,5,41.0,1521.0,328.0,527.0,275.0,4.0764,500001.0,<1H OCEAN
10737,,True,5,40.0,2790.0,531.0,952.0,424.0,4.8,500001.0,<1H OCEAN
10738,,True,5,37.0,2088.0,510.0,673.0,390.0,5.1048,500001.0,<1H OCEAN
10739,,True,5,37.0,3355.0,492.0,921.0,366.0,7.2988,500001.0,NEAR OCEAN
10740,,True,5,25.0,2465.0,585.0,906.0,472.0,3.6538,500001.0,<1H OCEAN
10741,,True,5,23.0,1808.0,408.0,539.0,300.0,3.5682,500001.0,<1H OCEAN
10742,,True,5,38.0,1232.0,178.0,410.0,171.0,11.075,500001.0,<1H OCEAN
10743,,True,5,37.0,1244.0,173.0,394.0,154.0,10.3682,500001.0,<1H OCEAN
10744,,True,5,36.0,1025.0,150.0,316.0,126.0,10.3048,500001.0,<1H OCEAN
10745,,True,5,36.0,3082.0,455.0,771.0,365.0,11.216,500001.0,<1H OCEAN
10746,,True,5,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,345400.0,<1H OCEAN
10747,,True,5,24.0,1016.0,238.0,465.0,236.0,3.0625,93800.0,<1H OCEAN
10748,,True,5,16.0,3615.0,570.0,1209.0,559.0,8.5574,392200.0,<1H OCEAN
10749,,True,5,19.0,2897.0,413.0,860.0,367.0,13.1738,500001.0,<1H OCEAN
10750,,True,5,16.0,2413.0,559.0,656.0,423.0,6.3017,350000.0,<1H OCEAN
10751,,True,5,41.0,1790.0,361.0,540.0,284.0,6.0247,500001.0,<1H OCEAN
10752,,True,5,42.0,1301.0,280.0,539.0,249.0,5.0,500001.0,<1H OCEAN
10753,,True,5,44.0,2126.0,423.0,745.0,332.0,5.1923,500001.0,<1H OCEAN
10754,,True,5,40.0,1639.0,352.0,498.0,278.0,5.6336,500001.0,<1H OCEAN
10755,,True,5,45.0,1883.0,419.0,653.0,328.0,4.2222,500001.0,<1H OCEAN
10756,,True,5,44.0,1469.0,312.0,507.0,266.0,3.4937,500001.0,<1H OCEAN
10757,,True,5,26.0,3521.0,455.0,1336.0,451.0,10.2849,500001.0,<1H OCEAN
10758,,True,5,4.0,3618.0,767.0,1326.0,714.0,5.4284,500001.0,<1H OCEAN
10759,,True,5,9.0,6163.0,1004.0,1912.0,903.0,10.8289,500001.0,<1H OCEAN
10760,,True,5,15.0,2209.0,275.0,735.0,274.0,15.0001,500001.0,<1H OCEAN
10761,,True,5,8.0,1266.0,,375.0,183.0,9.802,500001.0,<1H OCEAN
10762,,True,5,24.0,4879.0,756.0,1777.0,754.0,5.9055,477300.0,<1H OCEAN
10763,,True,5,26.0,4486.0,554.0,1598.0,549.0,10.1454,500001.0,<1H OCEAN
10764,,True,5,20.0,3442.0,1526.0,1427.0,977.0,3.1985,106300.0,<1H OCEAN
10765,,True,5,32.0,3556.0,521.0,1381.0,537.0,6.1426,450700.0,<1H OCEAN
10766,,True,5,26.0,1632.0,376.0,598.0,375.0,3.2125,455000.0,<1H OCEAN
10767,,True,5,28.0,2370.0,352.0,832.0,347.0,7.1148,500001.0,<1H OCEAN
10768,,True,5,26.0,6017.0,1244.0,2673.0,1135.0,3.5426,295400.0,<1H OCEAN
10769,,True,5,33.0,3595.0,785.0,1621.0,732.0,4.1372,265200.0,<1H OCEAN
10770,,True,5,13.0,1642.0,423.0,841.0,368.0,3.6042,226000.0,<1H OCEAN
10771,,True,5,24.0,4496.0,877.0,1928.0,855.0,4.6808,245500.0,<1H OCEAN
10772,,True,5,32.0,2736.0,550.0,1279.0,534.0,5.5422,253100.0,<1H OCEAN
10773,,True,5,27.0,3310.0,598.0,1402.0,563.0,6.632,441100.0,<1H OCEAN
10774,,True,5,28.0,2466.0,507.0,1081.0,465.0,3.9375,339800.0,<1H OCEAN
10775,,True,5,28.0,2043.0,430.0,1108.0,452.0,5.2549,261800.0,<1H OCEAN
10776,,True,5,30.0,2196.0,486.0,1131.0,460.0,4.4135,272300.0,<1H OCEAN
10777,,True,5,24.0,885.0,321.0,590.0,254.0,2.625,217900.0,<1H OCEAN
10778,,True,5,30.0,1634.0,373.0,771.0,364.0,3.4125,284100.0,<1H OCEAN
10779,,True,5,17.0,1328.0,377.0,762.0,344.0,2.2222,276800.0,<1H OCEAN
10780,,True,5,37.0,1998.0,472.0,1030.0,436.0,3.9306,268400.0,<1H OCEAN
10781,,True,5,36.0,2017.0,357.0,850.0,348.0,5.0532,310900.0,<1H OCEAN
10782,,True,5,29.0,1652.0,310.0,832.0,326.0,4.8098,325400.0,<1H OCEAN
10783,,True,5,40.0,1958.0,333.0,876.0,364.0,3.6406,326100.0,<1H OCEAN
10784,,True,5,32.0,1901.0,400.0,946.0,418.0,2.7264,311100.0,<1H OCEAN
10785,,True,5,34.0,2479.0,491.0,1131.0,490.0,4.9643,317900.0,<1H OCEAN
10786,,True,5,30.0,2071.0,412.0,1081.0,412.0,4.9125,335700.0,<1H OCEAN
10787,,True,5,25.0,2224.0,580.0,985.0,516.0,3.1305,268800.0,<1H OCEAN
10788,,True,5,38.0,2222.0,542.0,1067.0,512.0,2.8553,307600.0,<1H OCEAN
10789,,True,5,24.0,1562.0,441.0,696.0,347.0,3.5161,236400.0,<1H OCEAN
10790,,True,5,32.0,1122.0,233.0,557.0,223.0,3.5388,407000.0,<1H OCEAN
10791,,True,5,37.0,2038.0,379.0,837.0,381.0,5.2416,471300.0,<1H OCEAN
10792,,True,5,39.0,1469.0,226.0,553.0,225.0,7.8496,490800.0,<1H OCEAN
10793,,True,5,35.0,1821.0,335.0,727.0,316.0,6.5842,458500.0,<1H OCEAN
10794,,True,5,27.0,1797.0,343.0,435.0,203.0,5.9196,500001.0,<1H OCEAN
10795,,True,5,32.0,1997.0,427.0,944.0,426.0,4.4063,500001.0,<1H OCEAN
10796,,True,5,35.0,2426.0,359.0,937.0,387.0,9.2175,500001.0,<1H OCEAN
10797,,True,5,18.0,1538.0,425.0,425.0,288.0,5.3369,312500.0,<1H OCEAN
10798,,True,5,33.0,1890.0,416.0,859.0,329.0,4.5658,500001.0,<1H OCEAN
10799,,True,5,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,<1H OCEAN
10800,,True,5,28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,<1H OCEAN
10801,,True,5,29.0,1496.0,282.0,463.0,215.0,6.0516,500001.0,<1H OCEAN
10802,,True,5,34.0,959.0,230.0,384.0,197.0,5.2333,471400.0,NEAR OCEAN
10803,,True,5,27.0,1806.0,465.0,791.0,358.0,3.8125,366700.0,<1H OCEAN
10804,,True,5,37.0,2204.0,428.0,807.0,410.0,7.0516,500001.0,<1H OCEAN
10805,,True,5,25.0,1188.0,264.0,569.0,249.0,3.6607,500001.0,<1H OCEAN
10806,,True,5,20.0,5476.0,1073.0,2327.0,963.0,5.6637,222100.0,<1H OCEAN
10807,,True,5,35.0,2133.0,413.0,1473.0,402.0,4.4211,215200.0,<1H OCEAN
10808,,True,5,31.0,1291.0,356.0,1252.0,373.0,2.7143,185400.0,<1H OCEAN
10809,,True,5,18.0,1867.0,426.0,871.0,399.0,2.6221,272000.0,<1H OCEAN
10810,,True,5,24.0,1395.0,396.0,1478.0,404.0,2.5301,192900.0,<1H OCEAN
10811,,True,5,24.0,2539.0,695.0,1623.0,611.0,3.0708,188700.0,<1H OCEAN
10812,,True,5,24.0,1097.0,307.0,470.0,333.0,1.6389,225000.0,<1H OCEAN
10813,,True,5,15.0,1707.0,514.0,1335.0,434.0,2.7543,177800.0,<1H OCEAN
10814,,True,5,27.0,2489.0,481.0,1082.0,443.0,5.8777,358800.0,<1H OCEAN
10815,,True,5,27.0,891.0,183.0,513.0,171.0,6.0,381500.0,<1H OCEAN
10816,,True,5,10.0,2766.0,732.0,1332.0,646.0,4.6161,226300.0,<1H OCEAN
10817,,True,5,17.0,6745.0,1547.0,2688.0,1535.0,3.9917,271600.0,<1H OCEAN
10818,,True,5,19.0,1589.0,421.0,1118.0,394.0,4.1029,213400.0,<1H OCEAN
10819,,True,5,5.0,949.0,287.0,497.0,244.0,2.75,225000.0,<1H OCEAN
10820,,True,5,15.0,1309.0,477.0,1330.0,424.0,3.4417,182500.0,<1H OCEAN
10821,,True,5,29.0,1253.0,375.0,1198.0,362.0,3.5179,225000.0,<1H OCEAN
10822,,True,5,24.0,1494.0,494.0,814.0,459.0,2.1074,181300.0,<1H OCEAN
10823,,True,5,28.0,1087.0,423.0,807.0,425.0,0.9702,225400.0,<1H OCEAN
10824,,True,5,25.0,1679.0,470.0,1314.0,473.0,4.1026,211500.0,<1H OCEAN
10825,,True,5,20.0,1391.0,393.0,856.0,360.0,3.184,220000.0,<1H OCEAN
10826,,True,5,27.0,1283.0,406.0,1063.0,376.0,2.75,275000.0,<1H OCEAN
10827,,True,5,28.0,3397.0,597.0,1397.0,560.0,4.8125,244600.0,<1H OCEAN
10828,,True,5,27.0,3512.0,472.0,1391.0,481.0,8.1001,336500.0,<1H OCEAN
10829,,True,5,26.0,2552.0,314.0,925.0,323.0,8.1839,367000.0,<1H OCEAN
10830,,True,5,16.0,2095.0,450.0,963.0,411.0,5.5,224100.0,<1H OCEAN
10831,,True,5,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,<1H OCEAN
10832,,True,5,34.0,2141.0,425.0,1559.0,429.0,4.2036,220100.0,<1H OCEAN
